year,year,Name,Week,Opponent,games,tar_avg,rec_avg,yds_avg,yds/rec_avg,yds/tar_avg,td_avg,tar_ma,rec_ma,yds_ma,yds/rec_ma,yds/tar_ma,td_ma,tar_car,rec_car,yds_car,yds/rec_car,yds/tar_car,td_car,surface_0,h/a_1,def_rk,points
2014,2014.0,Jordan Matthews,9,HOU,8,6.86,4.14,39.0,11.29,5.94,0.29,6.857142857142857,4.142857142857143,39.0,11.285714285714286,5.942857142857142,0.2857142857142857,6.86,4.14,39.0,11.29,5.94,0.29,0.0,0.0,5,13.0
2014,2014.0,Jordan Matthews,10,CAR,9,6.5,4.0,39.12,11.54,6.45,0.38,6.5,4.0,39.125,11.537500000000001,6.45,0.375,6.5,4.0,39.12,11.54,6.45,0.38,1.0,0.0,3,35.8
2014,2014.0,Jordan Matthews,11,GB,10,6.78,4.33,50.11,12.44,7.43,0.56,6.777777777777778,4.333333333333333,50.111111111111114,12.444444444444446,7.433333333333334,0.5555555555555556,6.78,4.33,50.11,12.44,7.43,0.56,1.0,1.0,24,24.7
2014,2014.0,Jordan Matthews,12,TEN,11,6.9,4.4,55.8,13.34,8.03,0.6,6.9,4.4,55.8,13.34,8.030000000000001,0.6,6.9,4.4,55.8,13.34,8.03,0.6,1.0,1.0,2,13.7
2014,2014.0,Jordan Matthews,13,DAL,12,7.0,4.55,57.73,13.29,8.17,0.55,7.0,4.545454545454546,57.72727272727273,13.290909090909093,8.172727272727274,0.5454545454545454,7.0,4.55,57.73,13.29,8.17,0.55,1.0,1.0,27,15.1
2014,2014.0,Jordan Matthews,14,SEA,13,6.83,4.5,57.17,13.25,8.34,0.58,6.833333333333333,4.5,57.166666666666664,13.250000000000002,8.341666666666667,0.5833333333333334,6.83,4.5,57.17,13.25,8.34,0.58,1.0,1.0,1,4.3
2014,2014.0,Jordan Matthews,15,DAL,14,6.69,4.31,54.54,13.12,8.05,0.54,6.6923076923076925,4.3076923076923075,54.53846153846154,13.115384615384617,8.053846153846154,0.5384615384615384,6.69,4.31,54.54,13.12,8.05,0.54,1.0,1.0,27,0.0
2014,2014.0,Jordan Matthews,16,WAS,15,6.29,4.0,50.64,12.18,7.48,0.5,6.285714285714286,4.0,50.642857142857146,12.17857142857143,7.478571428571429,0.5,6.29,4.0,50.64,12.18,7.48,0.5,1.0,1.0,26,8.8
2014,2014.0,Jordan Matthews,17,NYG,16,6.2,3.93,51.13,12.65,7.75,0.47,6.2,3.933333333333333,51.13333333333333,12.653333333333336,7.753333333333333,0.4666666666666667,6.2,3.93,51.13,12.65,7.75,0.47,0.0,0.0,6,27.5
2015,2015.0,Jordan Matthews,1,ATL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,4.19,54.5,12.68,7.92,0.5,0.0,0.0,2,23.2
2015,2015.0,Jordan Matthews,2,DAL,18,13.0,10.0,102.0,10.2,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,9.0,103.5,11.65,9.15,0.5,1.0,1.0,8,20.0
2015,2015.0,Jordan Matthews,3,NYJ,19,11.0,8.0,91.0,11.75,8.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.67,8.0,95.67,12.2,9.07,0.67,0.0,0.0,19,10.9
2015,2015.0,Jordan Matthews,4,WAS,20,10.0,7.33,77.0,10.57,7.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,84.0,11.2,8.33,0.5,1.0,0.0,28,8.0
2015,2015.0,Jordan Matthews,5,NO,21,9.5,6.25,70.25,12.1,7.25,0.25,9.5,6.25,70.25,12.1,7.249999999999999,0.25,9.6,6.6,77.2,12.3,7.9,0.4,1.0,1.0,21,9.4
2015,2015.0,Jordan Matthews,6,NYG,22,9.0,6.0,65.0,11.44,7.06,0.2,9.0,6.0,65.0,11.440000000000001,7.06,0.2,9.17,6.33,71.67,11.72,7.63,0.33,1.0,1.0,27,10.9
2015,2015.0,Jordan Matthews,7,CAR,23,9.33,6.0,64.0,11.17,6.78,0.17,9.333333333333334,6.0,64.0,11.166666666666666,6.783333333333332,0.16666666666666666,9.43,6.29,69.86,11.44,7.31,0.29,1.0,0.0,10,4.4
2015,2015.0,Jordan Matthews,9,DAL,24,9.0,5.57,56.86,10.24,6.1,0.14,9.0,5.571428571428571,56.857142857142854,10.242857142857144,6.1,0.14285714285714285,9.12,5.88,62.88,10.6,6.65,0.25,0.0,0.0,8,31.3
2015,2015.0,Jordan Matthews,10,MIA,25,9.38,6.0,66.38,10.81,6.72,0.25,9.375,6.0,66.375,10.8125,6.725,0.25,9.44,6.22,70.67,11.07,7.14,0.33,1.0,1.0,17,5.1
2015,2015.0,Jordan Matthews,11,TB,26,8.89,5.67,61.33,10.39,6.44,0.22,8.88888888888889,5.666666666666667,61.333333333333336,10.38888888888889,6.444444444444445,0.2222222222222222,9.0,5.9,65.7,10.66,6.85,0.3,1.0,1.0,25,5.3
2015,2015.0,Jordan Matthews,12,DET,27,8.4,5.5,56.5,9.67,6.12,0.2,8.4,5.5,56.5,9.67,6.12,0.2,8.55,5.73,60.91,9.98,6.52,0.27,0.0,0.0,16,15.0
2015,2015.0,Jordan Matthews,13,NE,28,8.09,5.27,56.82,10.61,6.65,0.27,8.090909090909092,5.2727272727272725,56.81818181818182,10.60909090909091,6.654545454545455,0.2727272727272727,8.25,5.5,60.83,10.82,6.98,0.33,0.0,0.0,22,12.6
2015,2015.0,Jordan Matthews,14,BUF,29,7.92,5.08,55.08,10.72,6.6,0.33,7.916666666666667,5.083333333333333,55.083333333333336,10.725,6.6000000000000005,0.3333333333333333,8.08,5.31,58.92,10.91,6.9,0.38,1.0,1.0,24,4.9
2015,2015.0,Jordan Matthews,15,ARI,30,7.69,4.92,52.31,10.38,6.38,0.31,7.6923076923076925,4.923076923076923,52.30769230769231,10.384615384615385,6.384615384615385,0.3076923076923077,7.86,5.14,56.07,10.58,6.68,0.36,1.0,1.0,7,32.9
2015,2015.0,Jordan Matthews,16,WAS,31,7.93,5.14,59.93,11.06,6.96,0.36,7.928571428571429,5.142857142857143,59.92857142857143,11.064285714285715,6.964285714285714,0.35714285714285715,8.07,5.33,62.93,11.2,7.2,0.4,1.0,1.0,28,25.4
2015,2015.0,Jordan Matthews,17,NYG,32,7.93,5.2,62.87,11.48,7.37,0.4,7.933333333333334,5.2,62.86666666666667,11.48,7.366666666666666,0.4,8.06,5.38,65.5,11.58,7.56,0.44,0.0,0.0,27,24.4
2016,2016.0,Jordan Matthews,1,CLE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,5.47,64.82,11.35,7.47,0.53,1.0,1.0,18,27.5
2016,2016.0,Jordan Matthews,2,CHI,34,14.0,7.0,114.0,16.3,8.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.0,84.0,12.0,7.05,1.5,1.0,0.0,28,13.1
2016,2016.0,Jordan Matthews,3,PIT,35,11.5,6.5,92.5,14.05,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.67,6.67,79.67,11.93,7.33,1.0,1.0,1.0,9,9.9
2016,2016.0,Jordan Matthews,5,DET,36,8.67,5.0,68.0,12.53,7.43,0.67,0.0,0.0,0.0,0.0,0.0,0.0,8.75,5.5,64.5,11.32,7.08,1.0,0.0,0.0,26,10.5
2016,2016.0,Jordan Matthews,6,WAS,37,7.5,4.75,67.25,13.45,9.62,0.5,7.5,4.75,67.25,13.45,9.625,0.5,7.8,5.2,64.6,12.3,8.9,0.8,1.0,0.0,14,10.5
2016,2016.0,Jordan Matthews,7,MIN,38,7.4,4.4,68.8,15.76,9.84,0.4,7.4,4.4,68.8,15.76,9.84,0.4,7.67,4.83,66.33,14.42,9.2,0.67,1.0,1.0,3,4.0
2016,2016.0,Jordan Matthews,8,DAL,39,6.83,4.17,59.0,13.68,8.62,0.33,6.833333333333333,4.166666666666667,59.0,13.683333333333332,8.616666666666667,0.3333333333333333,7.14,4.57,58.29,12.83,8.24,0.57,0.0,0.0,12,23.5
2016,2016.0,Jordan Matthews,9,NYG,40,8.0,5.14,59.86,12.57,8.0,0.43,8.0,5.142857142857143,59.857142857142854,12.571428571428571,8.0,0.42857142857142855,8.12,5.38,59.12,11.96,7.75,0.62,0.0,0.0,6,14.8
2016,2016.0,Jordan Matthews,10,ATL,41,8.25,5.25,63.38,12.84,8.1,0.38,8.25,5.25,63.375,12.8375,8.1,0.375,8.33,5.44,62.33,12.27,7.87,0.56,1.0,1.0,23,13.3
2016,2016.0,Jordan Matthews,11,SEA,42,8.44,5.33,64.44,12.77,8.01,0.33,8.444444444444445,5.333333333333333,64.44444444444444,12.766666666666667,8.011111111111111,0.3333333333333333,8.5,5.5,63.4,12.26,7.81,0.5,0.0,0.0,17,10.9
2016,2016.0,Jordan Matthews,12,GB,43,8.6,5.3,63.9,12.67,7.8,0.3,8.6,5.3,63.9,12.67,7.8,0.3,8.64,5.45,63.0,12.22,7.64,0.45,1.0,1.0,31,8.7
2016,2016.0,Jordan Matthews,14,WAS,44,8.18,5.18,62.36,12.59,8.16,0.27,8.181818181818182,5.181818181818182,62.36363636363637,12.590909090909092,8.163636363636364,0.2727272727272727,8.25,5.33,61.67,12.18,7.98,0.42,1.0,1.0,14,15.9
2016,2016.0,Jordan Matthews,15,BAL,45,8.33,5.42,63.75,12.37,8.14,0.25,8.333333333333334,5.416666666666667,63.75,12.366666666666667,8.141666666666667,0.25,8.38,5.54,63.0,12.01,7.98,0.38,1.0,0.0,21,8.7
2016,2016.0,Jordan Matthews,16,NYG,46,8.54,5.46,60.92,11.76,7.71,0.23,8.538461538461538,5.461538461538462,60.92307692307692,11.761538461538462,7.707692307692308,0.23076923076923078,8.57,5.57,60.43,11.47,7.59,0.36,1.0,1.0,6,3.2
2017,2017.0,Jordan Matthews,1,NYJ,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.33,57.2,11.11,7.21,0.33,0.0,1.0,19,8.1
2017,2017.0,Jordan Matthews,2,CAR,48,3.0,2.0,61.0,30.5,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,36.5,18.25,11.15,0.0,1.0,0.0,28,6.0
2017,2017.0,Jordan Matthews,3,DEN,49,3.0,2.5,45.5,20.25,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.33,34.33,15.5,10.77,0.0,0.0,1.0,3,9.1
2017,2017.0,Jordan Matthews,4,ATL,50,3.67,2.67,50.67,20.27,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,2.5,41.0,16.7,11.12,0.0,0.0,0.0,12,9.0
2017,2017.0,Jordan Matthews,7,TB,51,3.25,2.5,40.5,16.45,11.88,0.25,3.25,2.5,40.5,16.45,11.875,0.25,3.8,2.4,34.8,14.36,9.9,0.2,0.0,1.0,32,3.0
2017,2017.0,Jordan Matthews,8,OAK,52,3.2,2.4,34.4,14.16,10.16,0.2,3.2,2.4,34.4,14.16,10.16,0.2,3.67,2.33,30.67,12.8,8.8,0.17,0.0,1.0,15,5.1
2017,2017.0,Jordan Matthews,9,NYJ,53,3.33,2.5,32.17,12.97,9.33,0.17,3.3333333333333335,2.5,32.166666666666664,12.966666666666667,9.333333333333334,0.16666666666666666,3.71,2.43,29.29,11.97,8.29,0.14,0.0,0.0,19,9.6
2017,2017.0,Jordan Matthews,10,NO,54,4.0,3.0,34.14,12.21,8.83,0.14,4.0,3.0,34.142857142857146,12.214285714285714,8.828571428571427,0.14285714285714285,4.25,2.88,31.38,11.44,7.98,0.12,0.0,1.0,20,2.4
2017,2017.0,Jordan Matthews,12,KC,55,3.75,2.75,31.62,12.44,8.6,0.12,3.75,2.75,31.625,12.4375,8.6,0.125,4.0,2.67,29.44,11.72,7.87,0.11,1.0,0.0,31,3.5
2017,2017.0,Jordan Matthews,13,NE,56,3.67,2.67,29.78,11.89,8.2,0.11,3.6666666666666665,2.6666666666666665,29.77777777777778,11.88888888888889,8.2,0.1111111111111111,3.9,2.6,28.0,11.3,7.58,0.1,0.0,1.0,30,2.4
2018,2018.0,Jordan Matthews,3,IND,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,2.45,26.73,11.55,7.32,0.09,1.0,1.0,17,4.1
2018,2018.0,Jordan Matthews,4,TEN,58,2.0,2.0,21.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,17.5,12.25,7.6,0.0,1.0,0.0,18,12.6
2018,2018.0,Jordan Matthews,5,MIN,59,2.5,1.5,38.5,33.25,14.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.33,30.33,26.83,11.3,0.33,1.0,1.0,12,1.4
2018,2018.0,Jordan Matthews,6,NYG,60,2.0,1.33,27.0,23.5,11.07,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.25,23.75,21.12,9.48,0.25,0.0,0.0,5,4.6
2018,2018.0,Jordan Matthews,7,CAR,61,2.25,1.5,26.75,20.88,10.48,0.25,2.25,1.5,26.75,20.875,10.475000000000001,0.25,2.4,1.4,24.2,19.5,9.32,0.2,1.0,1.0,14,0.0
2018,0.0,Jordan Matthews,8,JAX,62,1.8,1.2,21.4,16.7,8.38,0.2,1.8,1.2,21.4,16.7,8.38,0.2,2.0,1.17,20.17,16.25,7.77,0.17,1.0,0.0,10,13.3
2012,2012.0,Jordan Norwood,4,BAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30,5.6
2012,2012.0,Jordan Norwood,5,NYG,2,10.0,4.0,56.0,14.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,56.0,14.0,5.6,0.0,0.0,0.0,11,8.2
2015,2015.0,Jordan Norwood,1,BAL,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.5,68.5,11.5,7.3,0.0,1.0,1.0,29,4.5
2015,2015.0,Jordan Norwood,2,KC,4,5.0,2.0,25.0,12.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,25.0,12.5,5.0,0.0,1.0,0.0,23,4.4
2015,2015.0,Jordan Norwood,3,DET,5,5.0,2.5,19.5,8.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,19.5,8.6,3.9,0.0,0.0,0.0,16,5.7
2015,2015.0,Jordan Norwood,4,MIN,6,4.33,2.67,22.0,8.73,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,2.67,22.0,8.73,5.6,0.0,1.0,1.0,13,0.0
2015,2015.0,Jordan Norwood,5,OAK,7,3.25,2.0,16.5,6.55,4.2,0.0,3.25,2.0,16.5,6.55,4.2,0.0,3.25,2.0,16.5,6.55,4.2,0.0,1.0,0.0,14,3.5
2015,2015.0,Jordan Norwood,6,CLE,8,3.2,2.0,16.2,6.74,4.36,0.0,3.2,2.0,16.2,6.74,4.36,0.0,3.2,2.0,16.2,6.74,4.36,0.0,1.0,0.0,30,0.9
2015,2015.0,Jordan Norwood,11,CHI,9,3.0,1.83,13.33,5.45,3.55,0.0,3.0,1.8333333333333333,13.333333333333334,5.45,3.5500000000000003,0.0,3.0,1.83,13.33,5.45,3.55,0.0,1.0,0.0,5,1.8
2015,2015.0,Jordan Norwood,14,OAK,10,2.71,1.71,12.57,5.81,4.19,0.0,2.7142857142857144,1.7142857142857142,12.571428571428571,5.814285714285715,4.185714285714286,0.0,2.71,1.71,12.57,5.81,4.19,0.0,1.0,1.0,14,1.5
2015,2015.0,Jordan Norwood,15,PIT,11,2.5,1.62,11.62,5.71,4.29,0.0,2.5,1.625,11.625,5.7125,4.2875,0.0,2.5,1.62,11.62,5.71,4.29,0.0,1.0,0.0,32,4.9
2015,2015.0,Jordan Norwood,16,CIN,12,2.44,1.67,13.56,6.69,5.42,0.0,2.4444444444444446,1.6666666666666667,13.555555555555555,6.688888888888889,5.422222222222222,0.0,2.44,1.67,13.56,6.69,5.42,0.0,1.0,1.0,12,7.7
2015,2015.0,Jordan Norwood,17,LAC,13,2.8,1.9,15.9,6.94,5.5,0.0,2.8,1.9,15.9,6.94,5.5,0.0,2.8,1.9,15.9,6.94,5.5,0.0,1.0,1.0,4,7.8
2016,2016.0,Jordan Norwood,1,CAR,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2.0,18.82,7.76,6.09,0.0,1.0,1.0,25,0.0
2016,2016.0,Jordan Norwood,2,IND,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,24.0,8.0,6.0,0.0,1.0,1.0,11,5.4
2016,2016.0,Jordan Norwood,3,CIN,16,2.5,1.5,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,8.0,6.0,0.0,0.0,0.0,2,0.0
2016,2016.0,Jordan Norwood,4,TB,17,2.33,1.0,8.0,2.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.5,18.0,6.0,4.5,0.0,1.0,0.0,13,4.5
2016,2016.0,Jordan Norwood,5,ATL,18,2.25,1.25,12.25,5.12,4.62,0.0,2.25,1.25,12.25,5.125,4.625,0.0,2.6,1.6,19.4,7.3,6.1,0.0,1.0,1.0,23,4.4
2016,2016.0,Jordan Norwood,6,LAC,19,2.4,1.4,14.6,6.5,5.3,0.0,2.4,1.4,14.6,6.5,5.3,0.0,2.67,1.67,20.17,8.08,6.42,0.0,1.0,0.0,8,8.9
2016,2016.0,Jordan Norwood,7,HOU,20,3.17,2.0,18.67,6.72,5.35,0.0,3.1666666666666665,2.0,18.666666666666668,6.716666666666666,5.3500000000000005,0.0,3.29,2.14,22.86,8.04,6.3,0.0,1.0,1.0,4,1.8
2016,2016.0,Jordan Norwood,8,LAC,21,3.0,1.86,17.14,6.9,5.16,0.0,3.0,1.8571428571428572,17.142857142857142,6.8999999999999995,5.1571428571428575,0.0,3.12,2.0,21.0,8.04,6.01,0.0,1.0,1.0,8,1.9
2016,2016.0,Jordan Norwood,9,OAK,22,3.0,1.75,16.12,7.16,4.89,0.0,3.0,1.75,16.125,7.1625,4.8875,0.0,3.11,1.89,19.67,8.14,5.68,0.0,1.0,0.0,16,13.6
2016,2016.0,Jordan Norwood,10,NO,23,3.11,1.78,20.56,9.48,5.9,0.11,3.111111111111111,1.7777777777777777,20.555555555555557,9.477777777777778,5.9,0.1111111111111111,3.2,1.9,23.3,10.13,6.51,0.1,0.0,0.0,24,0.0
2016,2016.0,Jordan Norwood,12,KC,24,2.8,1.6,18.5,8.53,5.31,0.1,2.8,1.6,18.5,8.53,5.3100000000000005,0.1,2.91,1.73,21.18,9.21,5.92,0.09,1.0,1.0,20,-1.0
2016,2016.0,Jordan Norwood,13,JAX,25,2.64,1.45,16.82,7.75,4.83,0.09,2.6363636363636362,1.4545454545454546,16.818181818181817,7.754545454545454,4.827272727272727,0.09090909090909091,2.75,1.58,19.42,8.44,5.42,0.08,1.0,0.0,5,0.0
2016,2016.0,Jordan Norwood,15,NE,26,2.5,1.33,15.42,7.11,4.42,0.08,2.5,1.3333333333333333,15.416666666666666,7.108333333333333,4.425,0.08333333333333333,2.62,1.46,17.92,7.79,5.01,0.08,1.0,1.0,7,0.2
2016,0.0,Jordan Norwood,16,KC,27,2.38,1.31,15.15,7.48,5.01,0.08,2.3846153846153846,1.3076923076923077,15.153846153846153,7.484615384615385,5.007692307692308,0.07692307692307693,2.5,1.43,17.5,8.09,5.51,0.07,1.0,0.0,20,2.7
2016,2016.0,Jordan Payton,3,MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0.0
2016,2016.0,Jordan Payton,6,TEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,0.0
2016,2016.0,Jordan Payton,7,CIN,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
2016,0.0,Jordan Payton,8,NYJ,4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15,1.3
2012,2012.0,Jordan Shipley,3,DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-2.0
2012,2012.0,Jordan Shipley,12,TEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,2.4
2012,2012.0,Jordan Shipley,13,BUF,3,0.5,0.5,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,12.0,12.0,12.0,0.0,0.0,0.0,10,1.9
2012,2012.0,Jordan Shipley,14,NYJ,4,3.0,1.33,14.33,10.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.33,14.33,10.1,8.8,0.0,1.0,1.0,21,5.5
2012,2012.0,Jordan Shipley,15,MIA,5,4.0,2.25,24.5,10.32,8.57,0.0,4.0,2.25,24.5,10.325,8.575,0.0,4.0,2.25,24.5,10.32,8.57,0.0,1.0,0.0,22,1.3
2012,2012.0,Jordan Shipley,16,NE,6,4.0,2.2,22.2,9.56,7.5,0.0,4.0,2.2,22.2,9.559999999999999,7.5,0.0,4.0,2.2,22.2,9.56,7.5,0.0,1.0,1.0,3,8.2
2012,0.0,Jordan Shipley,17,TEN,7,5.0,2.67,32.17,10.7,7.62,0.0,5.0,2.6666666666666665,32.166666666666664,10.699999999999998,7.616666666666667,0.0,5.0,2.67,32.17,10.7,7.62,0.0,1.0,0.0,17,11.1
2016,2016.0,Jordan Taylor,1,CAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25,0.0
2016,2016.0,Jordan Taylor,2,IND,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11,3.0
2016,2016.0,Jordan Taylor,3,CIN,3,0.5,0.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,10.0,10.0,10.0,0.0,0.0,0.0,2,0.0
2016,2016.0,Jordan Taylor,4,TB,4,0.33,0.33,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,6.67,6.67,6.67,0.0,1.0,0.0,13,1.9
2016,2016.0,Jordan Taylor,5,ATL,5,0.5,0.5,7.25,7.25,7.25,0.0,0.5,0.5,7.25,7.25,7.25,0.0,0.5,0.5,7.25,7.25,7.25,0.0,1.0,1.0,23,0.0
2016,2016.0,Jordan Taylor,6,LAC,6,0.4,0.4,5.8,5.8,5.8,0.0,0.4,0.4,5.8,5.8,5.8,0.0,0.4,0.4,5.8,5.8,5.8,0.0,1.0,0.0,8,0.1
2016,2016.0,Jordan Taylor,7,HOU,7,0.83,0.5,5.0,5.0,4.88,0.0,0.8333333333333334,0.5,5.0,5.0,4.883333333333334,0.0,0.83,0.5,5.0,5.0,4.88,0.0,1.0,1.0,4,0.0
2016,2016.0,Jordan Taylor,8,LAC,8,0.71,0.43,4.29,4.29,4.19,0.0,0.7142857142857143,0.42857142857142855,4.285714285714286,4.285714285714286,4.185714285714286,0.0,0.71,0.43,4.29,4.29,4.19,0.0,1.0,1.0,8,4.5
2016,2016.0,Jordan Taylor,9,OAK,9,0.75,0.5,8.12,8.12,8.04,0.0,0.75,0.5,8.125,8.125,8.0375,0.0,0.75,0.5,8.12,8.12,8.04,0.0,1.0,0.0,16,1.6
2016,2016.0,Jordan Taylor,10,NO,10,0.78,0.56,7.89,7.89,7.81,0.0,0.7777777777777778,0.5555555555555556,7.888888888888889,7.888888888888889,7.811111111111111,0.0,0.78,0.56,7.89,7.89,7.81,0.0,0.0,0.0,24,11.2
2016,2016.0,Jordan Taylor,12,KC,11,0.9,0.7,10.3,8.7,8.63,0.1,0.9,0.7,10.3,8.7,8.629999999999999,0.1,0.9,0.7,10.3,8.7,8.63,0.1,1.0,1.0,20,7.6
2016,2016.0,Jordan Taylor,13,JAX,12,1.18,0.73,9.91,8.45,7.98,0.18,1.1818181818181819,0.7272727272727273,9.909090909090908,8.454545454545455,7.9818181818181815,0.18181818181818182,1.18,0.73,9.91,8.45,7.98,0.18,1.0,0.0,5,0.0
2016,2016.0,Jordan Taylor,14,TEN,13,1.08,0.67,9.08,7.75,7.32,0.17,1.0833333333333333,0.6666666666666666,9.083333333333334,7.75,7.316666666666666,0.16666666666666666,1.08,0.67,9.08,7.75,7.32,0.17,1.0,0.0,32,4.8
2016,2016.0,Jordan Taylor,15,NE,14,1.31,0.85,9.77,7.62,7.1,0.15,1.3076923076923077,0.8461538461538461,9.76923076923077,7.615384615384615,7.1,0.15384615384615385,1.31,0.85,9.77,7.62,7.1,0.15,1.0,1.0,7,2.5
2016,2016.0,Jordan Taylor,16,KC,15,1.29,0.86,10.14,8.14,7.66,0.14,1.2857142857142858,0.8571428571428571,10.142857142857142,8.142857142857142,7.664285714285714,0.14285714285714285,1.29,0.86,10.14,8.14,7.66,0.14,1.0,0.0,20,3.6
2016,2016.0,Jordan Taylor,17,OAK,16,1.47,0.87,11.2,9.33,7.59,0.13,1.4666666666666666,0.8666666666666667,11.2,9.333333333333334,7.586666666666667,0.13333333333333333,1.47,0.87,11.2,9.33,7.59,0.13,1.0,1.0,16,7.1
2017,2017.0,Jordan Taylor,4,OAK,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.0,13.06,9.61,7.97,0.12,1.0,1.0,15,0.0
2017,2017.0,Jordan Taylor,6,NYG,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,20.5,6.85,6.85,0.0,1.0,1.0,21,5.6
2017,2017.0,Jordan Taylor,7,LAC,19,2.0,1.5,13.0,4.35,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,22.33,7.47,6.73,0.0,1.0,0.0,7,1.7
2017,2017.0,Jordan Taylor,8,KC,20,2.0,1.33,11.0,5.23,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.75,18.5,7.35,5.92,0.0,1.0,0.0,31,1.8
2017,2017.0,Jordan Taylor,11,CIN,21,2.25,1.25,10.25,5.92,3.18,0.0,2.25,1.25,10.25,5.925,3.175,0.0,2.4,1.6,16.4,7.48,5.28,0.0,1.0,1.0,4,2.4
2017,2017.0,Jordan Taylor,12,OAK,22,2.0,1.2,11.0,7.54,5.34,0.0,2.0,1.2,11.0,7.540000000000001,5.34,0.0,2.17,1.5,16.0,8.57,6.73,0.0,1.0,0.0,15,0.0
2017,2017.0,Jordan Taylor,14,NYJ,23,1.67,1.0,9.17,6.28,4.45,0.0,1.6666666666666667,1.0,9.166666666666666,6.283333333333334,4.45,0.0,1.86,1.29,13.71,7.34,5.77,0.0,1.0,1.0,19,0.0
