PassingAttempts,PassingRating,PlayerID,comp,comp%,def_rk,int,points,ru_att,ru_td,ru_yds,ru_yds/att,salary,td,yds,yds/att,h/a_encoded,surface_encoded,passingattempts_car,passingrating_car,playerid_car,comp_car,comp%_car,def_rk_car,int_car,points_car,ru_att_car,ru_td_car,ru_yds_car,ru_yds/att_car,salary_car,td_car,yds_car,yds/att_car,h/a_encoded_car,surface_encoded_car,year
1,39.58,11422,0,0.0,27,0,2.7,3,0,27,9.0,5400,0,0,0.0,0,1,0.08,3.04,11422.0,0.0,0.0,19.0,0.0,0.21,0.23,0.0,2.08,0.69,5569.23,0.0,0.0,0.0,0.0,0.46,2017
6,14.58,11422,2,33.3,26,1,3.1,5,0,27,5.4,5900,0,35,5.8,0,1,0.5,3.87,11422.0,0.14,2.38,19.5,0.07,0.41,0.57,0.0,3.86,1.03,5592.86,0.0,2.5,0.41,0.0,0.5,2017
0,0.0,11422,0,0.0,18,0,0.0,0,0,0,0.0,5700,0,0,0.0,0,0,0.47,3.61,11422.0,0.13,2.22,19.4,0.07,0.39,0.53,0.0,3.6,0.96,5600.0,0.0,2.33,0.39,0.0,0.47,2017
0,0.0,11422,0,0.0,27,0,0.0,0,0,0,0.0,6500,0,0,0.0,0,1,0.44,3.38,11422.0,0.12,2.08,19.88,0.06,0.36,0.5,0.0,3.38,0.9,5656.25,0.0,2.19,0.36,0.0,0.5,2017
0,0.0,11422,0,0.0,18,0,0.0,0,0,0,0.0,6900,0,0,0.0,0,0,0.41,3.19,11422.0,0.12,1.96,19.76,0.06,0.34,0.47,0.0,3.18,0.85,5729.41,0.0,2.06,0.34,0.0,0.47,2017
39,56.25,5282,26,66.7,6,2,11.48,2,1,0,0.0,5600,0,187,4.8,0,1,41.0,72.87,5282.0,25.5,62.4,4.0,1.0,14.68,1.0,0.5,0.0,0.0,6000.0,0.5,254.5,6.15,0.5,0.5,2017
24,114.24,5282,16,66.7,24,0,16.74,4,0,31,7.8,7900,2,166,6.9,0,0,35.33,86.66,5282.0,22.33,63.83,10.67,0.67,15.37,2.0,0.33,10.33,2.6,6633.33,1.0,225.0,6.4,0.33,0.33,2017
23,126.27,5282,18,78.3,18,0,14.66,4,0,7,1.8,5300,1,249,10.8,0,0,32.25,96.56,5282.0,21.25,67.45,12.5,0.5,15.19,2.5,0.25,9.5,2.4,6300.0,1.0,231.0,7.5,0.25,0.25,2017
31,77.89,5282,22,71.0,1,1,6.96,1,0,0,0.0,5000,0,224,7.2,0,0,32.0,92.83,5282.0,21.4,68.16,10.2,0.6,13.54,2.2,0.2,7.6,1.92,6040.0,0.8,229.6,7.44,0.2,0.2,2017
30,101.25,5282,23,76.7,25,1,14.46,3,0,-3,-1.0,4700,2,194,6.5,0,0,31.67,94.23,5282.0,21.67,69.58,12.67,0.67,13.7,2.33,0.17,5.83,1.43,5816.67,1.0,223.67,7.28,0.17,0.17,2017
47,84.88,5282,31,66.0,27,2,25.26,3,0,21,7.0,6200,2,354,7.5,0,1,33.86,92.9,5282.0,23.0,69.07,14.71,0.86,15.35,2.43,0.14,8.0,2.23,5871.43,1.14,242.29,7.31,0.14,0.29,2017
27,108.41,5282,17,63.0,18,1,25.46,3,1,1,0.3,4600,3,209,7.7,0,0,33.0,94.84,5282.0,22.25,68.31,15.12,0.88,16.61,2.5,0.25,7.12,1.99,5712.5,1.38,238.12,7.36,0.12,0.25,2017
33,119.32,5282,26,78.8,17,0,18.28,1,0,0,0.0,6800,2,257,7.8,0,1,33.0,97.56,5282.0,22.67,69.48,15.33,0.78,16.8,2.33,0.22,6.33,1.77,5833.33,1.44,240.22,7.41,0.11,0.33,2017
20,106.25,5282,14,70.0,6,0,16.9,5,1,13,2.6,4700,1,140,7.0,0,1,31.7,98.42,5282.0,21.8,69.53,14.4,0.7,16.81,2.6,0.3,7.0,1.85,5720.0,1.4,230.2,7.37,0.1,0.4,2017
39,77.08,5282,23,59.0,22,1,13.48,0,0,0,0.0,6900,1,262,6.7,0,0,32.36,96.48,5282.0,21.91,68.57,15.09,0.73,16.51,2.36,0.27,6.36,1.68,5827.27,1.36,233.09,7.31,0.09,0.36,2017
36,109.38,5282,19,52.8,15,0,29.08,2,0,28,14.0,5800,3,307,8.5,0,0,32.67,97.56,5282.0,21.67,67.26,15.08,0.67,17.55,2.33,0.25,8.17,2.71,5825.0,1.5,239.25,7.41,0.08,0.33,2017
36,109.84,5282,26,72.2,23,0,34.14,7,2,19,2.7,4400,1,331,9.2,0,0,32.92,98.5,5282.0,22.0,67.64,15.69,0.62,18.83,2.69,0.38,9.0,2.71,5715.38,1.46,246.31,7.55,0.08,0.31,2017
12,25.0,5282,6,50.0,10,1,0.54,2,0,7,3.5,4300,0,46,3.8,0,0,31.43,93.25,5282.0,20.86,66.38,15.29,0.64,17.52,2.64,0.36,8.86,2.76,5614.29,1.36,232.0,7.28,0.07,0.29,2017
0,0.0,5054,0,0.0,1,0,0.0,0,0,0,0.0,6100,0,0,0.0,0,0,0.0,0.0,5054.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,2017
5,94.17,5054,5,100.0,6,0,1.02,3,0,-3,-1.0,5900,0,33,6.6,0,1,1.67,31.39,5054.0,1.67,33.33,6.67,0.0,0.34,1.0,0.0,-1.0,-0.33,5766.67,0.0,11.0,2.2,0.0,0.33,2017
0,0.0,5054,0,0.0,16,0,0.0,0,0,0,0.0,6000,0,0,0.0,0,1,1.25,23.54,5054.0,1.25,25.0,9.0,0.0,0.26,0.75,0.0,-0.75,-0.25,5825.0,0.0,8.25,1.65,0.0,0.5,2017
0,0.0,5054,0,0.0,25,0,0.0,0,0,0,0.0,6800,0,0,0.0,0,0,1.0,18.83,5054.0,1.0,20.0,12.2,0.0,0.2,0.6,0.0,-0.6,-0.2,6020.0,0.0,6.6,1.32,0.0,0.4,2017
0,0.0,5054,0,0.0,23,0,0.0,0,0,0,0.0,7300,0,0,0.0,0,0,0.83,15.7,5054.0,0.83,16.67,14.0,0.0,0.17,0.5,0.0,-0.5,-0.17,6233.33,0.0,5.5,1.1,0.0,0.33,2017
0,0.0,5054,0,0.0,28,0,0.0,0,0,0,0.0,7400,0,0,0.0,0,1,0.71,13.45,5054.0,0.71,14.29,16.0,0.0,0.15,0.43,0.0,-0.43,-0.14,6400.0,0.0,4.71,0.94,0.0,0.43,2017
11,77.08,18079,5,45.5,2,1,8.22,1,0,5,5.0,4900,1,118,10.7,0,0,5.5,38.54,18079.0,2.5,22.75,2.0,0.5,4.11,0.5,0.0,2.5,2.5,5000.0,0.5,59.0,5.35,0.5,0.0,2017
8,88.02,18079,5,62.5,11,0,2.6,0,0,0,0.0,5800,0,65,8.1,0,1,6.33,55.03,18079.0,3.33,36.0,5.0,0.33,3.61,0.33,0.0,1.67,1.67,5266.67,0.33,61.0,6.27,0.33,0.33,2017
19,122.37,18079,16,84.2,28,1,17.76,4,0,30,7.5,4900,2,194,10.2,0,1,9.5,71.87,18079.0,6.5,48.05,10.75,0.5,7.14,1.25,0.0,8.75,3.12,5175.0,0.75,94.25,7.25,0.25,0.5,2017
37,38.12,18079,20,54.1,32,3,10.2,5,0,36,7.2,4600,1,140,3.8,0,1,15.0,65.12,18079.0,9.2,49.26,15.0,1.0,7.76,2.0,0.0,14.2,3.94,5060.0,0.8,103.4,6.56,0.2,0.6,2017
40,72.92,14252,23,57.5,12,1,13.6,4,0,30,7.5,4500,1,240,6.0,1,0,37.5,73.63,14252.0,22.5,60.2,7.0,1.5,13.54,2.0,0.0,15.0,3.75,5600.0,1.0,263.5,7.1,1.0,0.0,2017
27,97.61,14252,18,66.7,8,0,11.86,3,0,7,2.3,5500,1,179,6.6,1,0,34.0,81.63,14252.0,21.0,62.37,7.33,1.0,12.98,2.33,0.0,12.33,3.27,5566.67,1.0,235.33,6.93,1.0,0.0,2017
30,150.69,14252,25,83.3,24,0,29.8,1,0,2,2.0,4800,3,365,12.2,1,0,33.0,98.89,14252.0,22.0,67.6,11.5,0.75,17.18,2.0,0.0,9.75,2.95,5375.0,1.5,267.75,8.25,1.0,0.0,2017
24,116.67,14252,14,58.3,23,0,20.6,7,0,38,5.4,7200,2,220,9.2,1,0,31.2,102.45,14252.0,20.4,65.74,13.8,0.6,17.87,3.0,0.0,15.4,3.44,5740.0,1.6,258.2,8.44,1.0,0.0,2017
37,102.31,14252,25,67.6,30,1,31.8,4,1,26,6.5,6400,2,330,8.9,1,0,32.17,102.42,14252.0,21.17,66.05,16.5,0.67,20.19,3.17,0.17,17.17,3.95,5850.0,1.67,270.17,8.52,1.0,0.0,2017
40,110.73,14252,30,75.0,12,1,27.92,3,0,18,6.0,5300,3,303,7.6,1,0,33.29,103.61,14252.0,22.43,67.33,15.86,0.71,21.29,3.14,0.14,17.29,4.24,5771.43,1.86,274.86,8.39,1.0,0.0,2017
39,83.6,14252,26,66.7,16,1,12.52,1,0,0,0.0,6600,1,263,6.7,1,0,34.0,101.11,14252.0,22.88,67.25,15.88,0.75,20.2,2.88,0.12,15.12,3.71,5875.0,1.75,273.38,8.18,1.0,0.0,2017
31,91.73,14252,21,67.7,7,0,9.28,3,0,4,1.3,5700,0,247,8.0,1,0,33.67,100.07,14252.0,22.67,67.3,14.89,0.67,18.98,2.89,0.11,13.89,3.44,5855.56,1.56,270.44,8.16,1.0,0.0,2017
45,78.66,14252,26,57.8,3,1,31.58,4,2,5,1.2,5000,1,327,7.3,1,0,34.8,97.93,14252.0,23.0,66.35,13.7,0.7,20.24,3.0,0.3,13.0,3.22,5770.0,1.5,276.1,8.07,1.0,0.0,2017
32,132.55,14252,22,68.8,21,0,28.98,3,0,11,3.7,5600,3,322,10.1,1,0,34.55,101.07,14252.0,22.91,66.57,14.36,0.64,21.04,3.0,0.27,12.82,3.26,5754.55,1.64,280.27,8.25,1.0,0.0,2017
31,93.75,14252,19,61.3,31,1,17.08,3,0,4,1.3,6300,2,242,7.8,1,0,34.25,100.46,14252.0,22.58,66.13,15.75,0.67,20.71,3.0,0.25,12.08,3.1,5800.0,1.67,277.08,8.22,1.0,0.0,2017
37,84.4,14252,26,70.3,16,2,15.64,3,0,6,2.0,5100,2,251,6.8,1,0,34.46,99.23,14252.0,22.85,66.45,15.77,0.77,20.32,3.0,0.23,11.62,3.02,5746.15,1.69,275.08,8.11,1.0,0.0,2017
27,68.6,14252,15,55.6,4,1,9.84,2,0,8,4.0,6600,1,151,5.6,1,0,33.93,97.04,14252.0,22.29,65.68,14.93,0.79,19.57,2.93,0.21,11.36,3.09,5807.14,1.64,266.21,7.93,1.0,0.0,2017
26,116.83,14252,18,69.2,20,0,15.84,2,0,0,0.0,5000,2,196,7.5,1,0,33.4,98.36,14252.0,22.0,65.91,15.27,0.73,19.32,2.87,0.2,10.6,2.88,5753.33,1.67,261.53,7.9,1.0,0.0,2017
37,94.31,14252,19,51.4,10,1,23.76,5,0,8,1.6,4600,3,299,8.1,1,0,33.62,98.11,14252.0,21.81,65.01,14.94,0.75,19.6,3.0,0.19,10.44,2.8,5681.25,1.75,263.88,7.91,1.0,0.0,2017
37,31.14,14252,20,54.1,31,3,10.52,1,1,12,12.0,4700,0,158,4.3,1,0,33.82,94.17,14252.0,21.71,64.36,15.88,0.88,19.06,2.88,0.24,10.53,3.34,5623.53,1.65,257.65,7.7,1.0,0.0,2017
0,0.0,19475,0,0.0,15,0,0.0,0,0,0,0.0,4700,0,0,0.0,1,1,0.0,0.0,19475.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,1.0,1.0,2017
27,100.46,14971,23,85.2,25,1,10.96,3,0,-6,-2.0,5100,1,239,8.9,1,0,32.0,101.78,14971.0,23.5,75.05,28.5,1.0,16.52,1.5,0.0,-3.0,-1.0,5100.0,2.0,258.0,8.2,1.0,0.0,2017
41,78.91,16763,25,61.0,24,0,18.84,3,1,26,8.7,4800,0,256,6.2,1,0,30.5,75.81,16763.0,16.5,50.5,14.5,0.0,13.55,2.5,0.5,14.5,5.1,4900.0,0.5,177.5,5.6,1.0,0.0,2017
27,78.47,16763,15,55.6,1,1,14.0,6,0,24,4.0,4500,1,215,8.0,1,0,29.33,76.7,16763.0,16.0,52.2,10.0,0.33,13.7,3.67,0.33,17.67,4.73,4766.67,0.67,190.0,6.4,1.0,0.0,2017
32,104.3,16763,20,62.5,7,0,19.7,7,0,27,3.9,6300,2,225,7.0,1,0,30.0,83.6,16763.0,17.0,54.78,9.25,0.25,15.2,4.5,0.25,20.0,4.52,5150.0,1.0,198.75,6.55,1.0,0.0,2017
10,52.5,16763,6,60.0,32,2,17.74,4,2,39,9.8,6500,0,96,9.6,1,0,26.0,77.38,16763.0,14.8,55.82,13.8,0.6,15.71,4.4,0.6,23.8,5.58,5420.0,0.8,178.2,7.16,1.0,0.0,2017
32,99.22,16763,23,71.9,26,1,18.24,2,0,0,0.0,4900,1,306,9.6,1,0,27.0,81.02,16763.0,16.17,58.5,15.83,0.67,16.13,4.0,0.5,19.83,4.65,5333.33,0.83,199.5,7.57,1.0,0.0,2017
34,78.43,16763,21,61.8,25,0,8.92,1,0,8,8.0,6500,0,203,6.0,1,0,28.0,80.65,16763.0,16.86,58.97,17.14,0.57,15.1,3.57,0.43,18.14,5.13,5500.0,0.71,200.0,7.34,1.0,0.0,2017
28,100.0,16763,19,67.9,2,1,16.32,3,0,6,2.0,6000,2,218,7.8,1,0,28.0,83.07,16763.0,17.12,60.09,15.25,0.62,15.25,3.5,0.38,16.62,4.74,5562.5,0.88,202.25,7.4,1.0,0.0,2017
44,72.54,16763,25,56.8,11,1,18.66,6,0,51,8.5,4600,1,264,6.0,1,0,29.78,81.9,16763.0,18.0,59.72,14.78,0.67,15.63,3.78,0.33,20.44,5.16,5455.56,0.89,209.11,7.24,1.0,0.0,2017
33,66.79,16763,22,66.7,9,4,21.74,5,1,5,1.0,4500,1,306,9.3,1,0,30.1,80.39,16763.0,18.4,60.42,14.2,1.0,16.24,3.9,0.4,18.9,4.74,5360.0,0.9,218.8,7.45,1.0,0.0,2017
25,69.42,16763,17,68.0,26,2,9.76,3,0,4,1.3,6700,1,184,7.4,1,0,29.64,79.39,16763.0,18.27,61.11,15.27,1.09,15.65,3.82,0.36,17.55,4.43,5481.82,0.91,215.64,7.45,1.0,0.0,2017
23,98.1,16763,15,65.2,32,0,18.3,3,1,23,7.7,6300,1,150,6.5,1,0,29.08,80.95,16763.0,18.0,61.45,16.67,1.0,15.87,3.75,0.42,18.0,4.7,5550.0,0.92,210.17,7.37,1.0,0.0,2017
31,39.58,16763,16,51.6,20,2,5.46,2,0,11,5.5,6300,0,159,5.1,1,0,29.23,77.77,16763.0,17.85,60.69,16.92,1.08,15.07,3.62,0.38,17.46,4.76,5607.69,0.85,206.23,7.19,1.0,0.0,2017
33,110.8,16763,23,69.7,30,0,18.04,2,0,4,2.0,6900,2,241,7.3,1,0,29.5,80.13,16763.0,18.21,61.34,17.86,1.0,15.28,3.5,0.36,16.5,4.56,5700.0,0.93,208.71,7.2,1.0,0.0,2017
39,67.79,16763,22,56.4,8,1,12.4,3,0,24,8.0,5700,0,275,7.1,1,0,30.13,79.3,16763.0,18.47,61.01,17.2,1.0,15.09,3.47,0.33,17.0,4.79,5700.0,0.87,213.13,7.19,1.0,0.0,2017
21,92.16,16763,12,57.1,1,0,14.36,10,0,60,6.0,4800,1,134,6.4,1,0,29.56,80.11,16763.0,18.06,60.76,16.19,0.94,15.05,3.88,0.31,19.69,4.87,5643.75,0.88,208.19,7.14,1.0,0.0,2017
32,85.55,8723,21,65.6,18,0,8.64,0,0,0,0.0,8000,1,141,4.4,1,0,29.0,79.88,8723.0,18.5,63.55,10.5,0.5,8.92,1.0,0.0,1.0,0.5,7150.0,1.0,145.5,5.1,1.0,0.0,2017
21,102.88,5834,13,61.9,28,1,14.52,0,0,0,0.0,4700,2,188,9.0,1,0,27.5,98.13,5834.0,18.5,66.25,18.5,1.0,14.86,0.0,0.0,0.0,0.0,5950.0,2.0,196.5,7.5,1.0,0.0,2017
44,47.16,5834,25,56.8,2,2,5.04,0,0,0,0.0,6000,0,176,4.0,1,0,33.0,81.14,5834.0,20.67,63.1,13.0,1.33,11.59,0.0,0.0,0.0,0.0,5966.67,1.33,189.67,6.33,1.0,0.0,2017
28,106.55,5834,17,60.7,22,0,15.28,1,0,0,0.0,5300,1,282,10.1,1,0,31.75,87.49,5834.0,19.75,62.5,15.25,1.0,12.51,0.25,0.0,0.0,0.0,5800.0,1.25,212.75,7.28,1.0,0.0,2017
34,70.1,5834,23,67.6,27,2,11.5,2,0,9,4.5,6000,1,215,6.3,1,0,32.2,84.01,5834.0,20.4,63.52,17.6,1.2,12.31,0.6,0.0,1.8,0.9,5840.0,1.2,213.2,7.08,1.0,0.0,2017
30,116.11,732,21,70.0,5,0,20.94,3,0,11,3.7,6900,1,321,10.7,1,1,33.0,128.02,732.0,24.0,72.5,16.0,0.0,26.69,2.5,0.0,6.5,2.35,5950.0,2.5,326.0,9.95,1.0,1.0,2017
28,108.04,732,19,67.9,29,0,14.88,1,0,8,8.0,4700,1,252,9.0,1,1,31.33,121.36,732.0,22.33,70.97,20.33,0.0,22.75,2.0,0.0,7.0,4.23,5533.33,2.0,301.33,9.63,1.0,1.0,2017
35,77.56,732,24,68.6,14,3,16.66,1,0,-1,-1.0,4500,2,294,8.4,1,1,32.25,110.41,732.0,22.75,70.38,18.75,0.75,21.23,1.75,0.0,5.0,2.92,5275.0,2.0,299.5,9.32,1.0,1.0,2017
42,61.81,732,24,57.1,6,2,11.48,1,0,8,8.0,5500,1,242,5.8,1,1,34.2,100.69,732.0,23.0,67.72,16.2,1.0,19.28,1.6,0.0,5.6,3.94,5320.0,1.8,288.0,8.62,1.0,1.0,2017
35,86.37,732,24,68.6,18,1,12.92,0,0,0,0.0,6600,1,248,7.1,1,1,34.33,98.3,732.0,23.17,67.87,16.5,1.0,18.22,1.33,0.0,4.67,3.28,5533.33,1.67,281.33,8.37,1.0,1.0,2017
33,99.68,732,23,69.7,27,0,17.02,3,0,37,12.3,6600,1,233,7.1,1,1,34.14,98.5,732.0,23.14,68.13,18.0,0.86,18.05,1.57,0.0,9.29,4.57,5685.71,1.57,274.43,8.19,1.0,1.0,2017
29,113.29,732,18,62.1,28,0,17.86,6,0,17,2.8,4900,2,254,8.8,1,1,33.5,100.35,732.0,22.5,67.38,19.25,0.75,18.02,2.12,0.0,10.25,4.35,5587.5,1.62,271.88,8.26,1.0,1.0,2017
38,95.61,732,24,63.2,15,1,22.42,1,0,-1,-1.0,5100,2,313,8.2,1,1,34.0,99.82,732.0,22.67,66.91,18.78,0.78,18.51,2.0,0.0,9.0,3.76,5533.33,1.67,276.44,8.26,1.0,1.0,2017
29,104.81,732,22,75.9,16,1,15.6,0,0,0,0.0,6500,2,215,7.4,1,1,33.5,100.32,732.0,22.6,67.81,18.5,0.8,18.22,1.8,0.0,8.1,3.38,5630.0,1.7,270.3,8.17,1.0,1.0,2017
27,115.51,732,19,70.4,7,0,17.0,3,0,12,4.0,8000,2,195,7.2,1,1,32.91,101.7,732.0,22.27,68.05,17.45,0.73,18.11,1.91,0.0,8.45,3.44,5845.45,1.73,263.45,8.08,1.0,1.0,2017
35,111.25,732,26,74.3,22,0,19.78,1,0,1,1.0,6500,1,317,9.1,1,1,33.08,102.5,732.0,22.58,68.57,17.83,0.67,18.25,1.83,0.0,7.83,3.23,5900.0,1.67,267.92,8.17,1.0,1.0,2017
29,72.92,732,16,55.2,3,0,7.02,1,0,1,1.0,5400,0,173,6.0,1,1,32.77,100.22,732.0,22.08,67.54,16.69,0.62,17.39,1.77,0.0,7.31,3.06,5861.54,1.54,260.62,8.0,1.0,1.0,2017
27,55.25,732,15,55.6,21,3,9.84,3,0,0,0.0,4500,1,221,8.2,1,1,32.36,97.01,732.0,21.57,66.69,17.0,0.79,16.85,1.86,0.0,6.79,2.84,5764.29,1.5,257.79,8.01,1.0,1.0,2017
31,87.03,732,17,54.8,22,0,15.38,3,0,29,9.7,4800,1,212,6.8,1,1,32.27,96.34,732.0,21.27,65.89,17.33,0.73,16.75,1.93,0.0,8.27,3.3,5700.0,1.47,254.73,7.93,1.0,1.0,2017
36,84.03,732,22,61.1,21,1,15.22,2,0,7,3.5,5300,1,288,8.0,1,1,32.5,95.58,732.0,21.31,65.59,17.56,0.75,16.65,1.94,0.0,8.19,3.31,5675.0,1.44,256.81,7.94,1.0,1.0,2017
45,90.69,732,28,62.2,15,0,21.08,3,0,14,4.7,5300,1,317,7.0,1,1,33.24,95.29,732.0,21.71,65.39,17.41,0.71,16.91,2.0,0.0,8.53,3.39,5652.94,1.41,260.35,7.88,1.0,1.0,2017
41,113.06,9038,29,70.7,20,1,28.08,2,0,14,7.0,5100,4,292,7.1,1,1,41.0,104.68,9038.0,27.5,67.05,23.0,1.0,25.98,1.0,0.0,7.0,3.5,5050.0,3.0,319.5,7.8,1.0,1.0,2017
21,117.56,9038,15,71.4,31,0,14.18,3,0,23,7.7,4400,2,122,5.8,1,1,34.33,108.97,9038.0,23.33,68.5,25.67,0.67,22.05,1.67,0.0,12.33,4.9,4833.33,2.67,253.67,7.13,1.0,1.0,2017
45,80.23,9038,25,55.6,17,0,16.46,2,0,19,9.5,5300,1,264,5.9,1,1,37.0,101.79,9038.0,23.75,65.28,23.5,0.5,20.65,1.75,0.0,14.0,6.05,4950.0,2.25,256.25,6.82,1.0,1.0,2017
31,81.25,9038,19,61.3,3,0,10.06,3,0,-3,-1.0,8000,0,209,6.7,1,1,35.8,97.68,9038.0,22.8,64.48,19.4,0.4,18.53,2.0,0.0,10.6,4.64,5560.0,1.8,246.8,6.8,1.0,1.0,2017
35,103.15,9038,23,65.7,15,0,16.16,0,0,0,0.0,4500,2,229,6.5,1,1,35.67,98.59,9038.0,22.83,64.68,18.67,0.33,18.14,1.67,0.0,8.83,3.87,5383.33,1.83,243.83,6.75,1.0,1.0,2017
52,62.34,9038,25,48.1,21,3,22.88,2,0,4,2.0,8300,3,312,6.0,1,1,38.0,93.41,9038.0,23.14,62.31,19.0,0.71,18.81,1.71,0.0,8.14,3.6,5800.0,2.0,253.57,6.64,1.0,1.0,2017
45,91.25,9038,27,60.0,9,0,21.02,1,0,11,11.0,6400,0,423,9.4,1,1,38.88,93.14,9038.0,23.62,62.03,17.75,0.62,19.09,1.62,0.0,8.5,4.53,5875.0,1.75,274.75,6.99,1.0,1.0,2017
33,132.45,9038,26,78.8,29,0,25.44,1,0,0,0.0,5100,2,361,10.9,1,1,38.22,97.51,9038.0,23.89,63.89,19.0,0.56,19.8,1.56,0.0,7.56,4.02,5788.89,1.78,284.33,7.42,1.0,1.0,2017
26,118.91,9038,17,65.4,25,1,22.66,4,0,17,4.2,5300,3,249,9.6,1,1,37.0,99.65,9038.0,23.2,64.04,19.6,0.6,20.08,1.8,0.0,8.5,4.04,5740.0,1.9,280.8,7.64,1.0,1.0,2017
31,120.23,9038,21,67.7,5,0,19.26,3,0,3,1.0,6100,2,299,9.6,1,1,36.45,101.52,9038.0,23.0,64.37,18.27,0.55,20.01,1.91,0.0,8.0,3.76,5772.73,1.91,282.45,7.82,1.0,1.0,2017
35,86.61,9038,20,57.1,3,1,16.0,1,0,0,0.0,5300,2,250,7.1,1,1,36.33,100.28,9038.0,22.75,63.77,17.0,0.58,19.67,1.83,0.0,7.33,3.45,5733.33,1.92,279.75,7.76,1.0,1.0,2017
29,105.75,9038,24,82.8,2,1,13.88,3,0,2,0.7,5100,1,292,10.1,1,1,35.77,100.7,9038.0,22.85,65.23,15.85,0.62,19.23,1.92,0.0,6.92,3.24,5684.62,1.85,280.69,7.94,1.0,1.0,2017
44,91.38,9038,36,81.8,22,2,20.24,0,0,0,0.0,6400,1,381,8.7,1,1,36.36,100.03,9038.0,23.79,66.41,16.29,0.71,19.3,1.79,0.0,6.43,3.01,5735.71,1.79,287.86,7.99,1.0,1.0,2017
33,115.34,9038,25,75.8,5,0,17.38,1,0,-1,-1.0,5700,2,237,7.2,1,1,36.13,101.05,9038.0,23.87,67.04,15.53,0.67,19.17,1.73,0.0,5.93,2.74,5733.33,1.8,284.47,7.94,1.0,1.0,2017
35,69.11,9038,19,54.3,11,1,11.82,1,0,7,7.0,4700,1,203,5.8,1,1,36.06,99.06,9038.0,23.56,66.24,15.25,0.69,18.71,1.69,0.0,6.0,3.01,5668.75,1.75,279.38,7.81,1.0,1.0,2017
29,140.45,9038,20,69.0,29,0,30.12,2,0,2,1.0,6200,3,323,11.1,1,1,35.65,101.49,9038.0,23.35,66.41,16.06,0.65,19.38,1.71,0.0,5.76,2.89,5700.0,1.82,281.94,8.0,1.0,1.0,2017
40,86.77,15201,26,65.0,17,0,12.52,0,0,0,0.0,6900,1,213,5.3,0,1,20.0,43.38,15201.0,13.0,32.5,16.0,0.0,6.26,0.0,0.0,0.0,0.0,6350.0,0.5,106.5,2.65,0.5,0.5,2017
45,76.25,15201,31,68.9,22,2,16.04,0,0,0,0.0,6500,1,301,6.7,0,0,28.33,54.34,15201.0,19.0,44.63,18.0,0.67,9.52,0.0,0.0,0.0,0.0,6400.0,0.67,171.33,4.0,0.33,0.33,2017
22,74.24,15201,15,68.2,9,1,7.44,3,0,4,1.3,6200,1,101,4.6,0,0,26.75,59.32,15201.0,18.0,50.53,15.75,0.75,9.0,0.75,0.0,1.0,0.32,6350.0,0.75,153.75,4.15,0.25,0.25,2017
33,67.49,15201,21,63.6,29,2,8.72,1,0,0,0.0,4800,1,218,6.6,0,0,28.0,60.95,15201.0,18.6,53.14,18.4,1.0,8.94,0.8,0.0,0.8,0.26,6040.0,0.8,166.6,4.64,0.2,0.2,2017
25,60.08,18811,12,48.0,3,1,11.32,3,0,22,7.3,4500,1,128,5.1,0,1,25.0,60.08,18811.0,12.0,48.0,3.0,1.0,11.32,3.0,0.0,22.0,7.3,4500.0,1.0,128.0,5.1,0.0,1.0,2017
16,94.01,18811,8,50.0,2,0,10.72,4,0,32,8.0,5900,1,113,7.1,0,0,20.5,77.04,18811.0,10.0,49.0,2.5,0.5,11.02,3.5,0.0,27.0,7.65,5200.0,1.0,120.5,6.1,0.0,0.5,2017
7,101.79,18811,4,57.1,15,0,4.58,5,0,3,0.6,6700,0,107,15.3,0,0,16.0,85.29,18811.0,8.0,51.7,6.67,0.33,8.87,4.0,0.0,19.0,5.3,5700.0,0.67,116.0,9.17,0.0,0.33,2017
32,46.88,18811,14,43.8,21,1,10.86,3,0,53,17.7,4900,0,164,5.1,0,1,20.0,75.69,18811.0,9.5,49.72,10.25,0.5,9.37,3.75,0.0,27.5,8.4,5500.0,0.5,128.0,8.15,0.0,0.5,2017
35,96.96,18811,21,60.0,29,0,15.88,0,0,0,0.0,4600,1,297,8.5,0,0,23.0,79.94,18811.0,11.8,51.78,14.0,0.4,10.67,3.0,0.0,22.0,6.72,5320.0,0.6,161.8,8.22,0.0,0.4,2017
30,88.06,18811,18,60.0,14,0,15.46,6,0,53,8.8,7700,1,179,6.0,0,1,24.17,81.3,18811.0,12.83,53.15,14.0,0.33,11.47,3.5,0.0,27.17,7.07,5716.67,0.67,164.67,7.85,0.0,0.5,2017
33,38.32,18811,17,51.5,12,2,5.08,4,0,12,3.0,6500,0,147,4.5,0,0,25.43,75.16,18811.0,13.43,52.91,13.71,0.57,10.56,3.57,0.0,25.0,6.49,5828.57,0.57,162.14,7.37,0.0,0.43,2017
15,117.22,18811,12,80.0,30,0,9.98,4,0,19,4.8,5000,1,102,6.8,0,0,24.12,80.41,18811.0,13.25,56.3,15.75,0.5,10.48,3.62,0.0,24.25,6.28,5725.0,0.62,154.62,7.3,0.0,0.38,2017
