,Name,Week,Opponent,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car
1320,Jacob Hollister,4.0,CAR,1.33,0.67,8.0,0.0,0.0,11.67
1321,Jacob Hollister,5.0,TB,1.25,0.5,6.0,0.0,0.0,9.5
1322,Jacob Hollister,8.0,LAC,1.2,0.6,7.4,0.0,0.0,9.2
1323,Jacob Hollister,13.0,BUF,1.17,0.5,6.17,0.0,0.0,11.83
1324,Jacob Hollister,15.0,PIT,1.14,0.43,5.29,0.0,0.0,10.71
1325,Jacob Hollister,16.0,BUF,1.25,0.5,5.25,0.0,0.0,12.5
1326,Jacob Hollister,17.0,NYJ,1.22,0.44,4.67,0.0,0.0,13.56
1327,Jacob Tamme,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1328,Jacob Tamme,1.0,PHI,3.0,3.0,19.0,0.0,0.0,11.0
1329,Jacob Tamme,2.0,NYG,4.5,3.5,48.0,0.0,0.0,21.0
1330,Jacob Tamme,3.0,DAL,3.33,2.67,34.67,0.0,0.0,14.33
1331,Jacob Tamme,5.0,WAS,5.0,4.0,49.5,0.0,0.0,14.75
1332,Jacob Tamme,6.0,NO,5.0,3.8,46.0,0.0,0.0,18.2
1333,Jacob Tamme,7.0,TEN,5.17,3.67,44.33,0.0,0.0,19.17
1334,Jacob Tamme,8.0,TB,6.14,4.57,52.71,0.14,0.0,19.43
1335,Jacob Tamme,9.0,SF,6.62,4.75,53.75,0.12,0.0,18.12
1336,Jacob Tamme,11.0,IND,6.22,4.33,49.56,0.11,0.0,18.67
1337,Jacob Tamme,12.0,MIN,6.2,4.4,51.5,0.1,0.0,18.3
1338,Jacob Tamme,13.0,TB,6.0,4.27,49.18,0.09,0.0,18.55
1339,Jacob Tamme,14.0,CAR,5.92,4.25,47.25,0.08,0.0,18.0
1340,Jacob Tamme,15.0,JAX,5.54,3.92,43.62,0.08,0.0,18.77
1341,Jacob Tamme,16.0,CAR,5.43,3.93,42.57,0.07,0.0,18.29
1342,Jacob Tamme,17.0,NO,5.4,3.93,43.8,0.07,0.0,19.2
1343,Jacob Tamme,1.0,TB,6.5,5.0,56.0,0.0,0.0,23.0
1344,Jacob Tamme,2.0,OAK,7.0,5.0,62.33,0.33,0.0,23.33
1345,Jacob Tamme,3.0,NO,6.25,4.5,53.75,0.25,0.0,20.75
1346,Jacob Tamme,4.0,CAR,5.4,4.0,43.6,0.4,0.0,22.2
1347,Jacob Tamme,5.0,DEN,4.67,3.5,36.5,0.33,0.0,21.67
1348,Jacob Tamme,6.0,SEA,4.43,3.29,33.57,0.29,0.0,19.14
1349,Jacob Tamme,7.0,LAC,4.25,3.0,31.5,0.38,0.0,18.25
1350,Jake Butt,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1351,Jake Butt,1.0,SEA,4.0,2.0,29.0,0.0,0.0,13.0
1352,Jake Butt,2.0,OAK,4.5,3.0,38.5,0.0,0.0,9.5
1353,Jake Stoneburner,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1354,Jake Stoneburner,2.0,JAX,2.0,2.0,18.0,1.0,0.0,28.0
1355,Jake Stoneburner,3.0,BUF,1.5,1.5,15.5,0.5,0.0,18.0
1356,James Hanna,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1357,James Hanna,4.0,NO,1.0,1.0,7.0,0.0,0.0,32.0
1358,James Hanna,7.0,NYG,1.0,1.0,6.5,0.0,0.0,31.5
1359,James Hanna,8.0,SEA,1.33,1.0,4.33,0.0,0.0,28.33
1360,James Hanna,9.0,PHI,1.25,0.75,3.25,0.0,0.0,24.0
1361,James Hanna,13.0,WAS,1.2,0.8,4.8,0.0,0.0,22.4
1362,James Hanna,15.0,NYJ,1.17,0.83,6.83,0.0,0.0,19.17
1363,James Hanna,16.0,BUF,1.57,0.86,7.29,0.0,0.0,17.57
1364,James Hanna,17.0,WAS,1.75,1.12,9.88,0.0,0.0,17.38
1365,James Hanna,4.0,LAR,1.0,1.0,28.0,1.0,0.0,20.0
1366,James Hanna,5.0,GB,1.0,0.5,14.0,0.5,0.0,12.5
1367,James Hanna,9.0,KC,1.0,0.33,9.33,0.33,0.0,10.67
1368,James Hanna,14.0,NYG,1.0,0.5,11.0,0.25,0.0,15.75
1369,James Hanna,15.0,OAK,1.0,0.6,15.0,0.2,0.0,17.8
1370,James O'Shaughnessy,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1371,James O'Shaughnessy,1.0,HOU,1.0,0.0,0.0,0.0,0.0,10.0
1372,James O'Shaughnessy,2.0,DEN,1.5,1.0,27.0,0.0,0.0,14.5
1373,James O'Shaughnessy,4.0,CIN,1.33,1.0,20.67,0.0,0.0,15.33
1374,James O'Shaughnessy,6.0,MIN,1.75,1.25,21.25,0.0,0.0,15.25
1375,James O'Shaughnessy,7.0,PIT,1.8,1.2,17.4,0.0,0.0,17.2
1376,James O'Shaughnessy,9.0,JAX,1.5,1.0,1.0,0.0,0.0,20.5
1377,James O'Shaughnessy,12.0,DEN,1.33,1.0,0.33,0.0,0.0,20.0
1378,James O'Shaughnessy,15.0,TEN,1.25,0.75,0.25,0.0,0.0,18.75
1379,James O'Shaughnessy,1.0,HOU,1.0,0.5,9.0,0.0,0.0,21.0
1380,James O'Shaughnessy,3.0,BAL,1.0,0.67,10.0,0.0,0.0,22.0
1381,James O'Shaughnessy,4.0,NYJ,1.0,0.5,7.5,0.0,0.0,22.0
1382,James O'Shaughnessy,5.0,PIT,1.0,0.4,6.0,0.0,0.0,18.4
1383,James O'Shaughnessy,6.0,LAR,1.33,0.67,6.83,0.0,0.0,18.67
1384,James O'Shaughnessy,7.0,IND,1.29,0.57,5.86,0.0,0.0,18.57
1385,James O'Shaughnessy,9.0,CIN,1.25,0.62,5.88,0.0,0.0,19.12
1386,James O'Shaughnessy,11.0,CLE,1.22,0.67,6.56,0.0,0.0,20.33
1387,James O'Shaughnessy,12.0,ARI,1.3,0.7,6.6,0.0,0.0,20.0
1388,James O'Shaughnessy,13.0,IND,1.27,0.73,8.64,0.0,0.0,19.82
1389,James O'Shaughnessy,14.0,SEA,1.25,0.67,7.92,0.0,0.0,18.92
1390,James O'Shaughnessy,15.0,HOU,1.31,0.69,8.46,0.0,0.0,19.54
1391,James O'Shaughnessy,16.0,SF,1.64,1.0,10.64,0.07,0.0,19.21
1392,James O'Shaughnessy,17.0,TEN,1.67,0.93,9.93,0.07,0.0,19.2
1393,James O'Shaughnessy,1.0,NYG,2.0,0.0,0.0,0.0,0.0,13.0
1394,James O'Shaughnessy,2.0,NE,1.67,0.33,5.67,0.0,0.0,12.0
1395,James O'Shaughnessy,3.0,TEN,1.5,0.25,4.25,0.0,0.0,9.25
1396,Jared Cook,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1397,Jared Cook,1.0,SEA,6.0,5.0,85.0,0.0,0.0,22.0
1398,Jared Cook,2.0,WAS,6.5,5.0,66.0,0.0,0.0,19.0
1399,Jared Cook,3.0,PIT,5.33,3.67,46.33,0.0,0.0,21.0
1400,Jared Cook,4.0,ARI,5.5,3.5,40.25,0.0,0.0,20.75
1401,Jared Cook,5.0,GB,5.6,3.0,33.8,0.0,0.0,19.4
1402,Jared Cook,7.0,CLE,5.33,2.83,31.33,0.0,0.17,17.17
1403,Jared Cook,8.0,SF,5.0,2.71,35.0,0.0,0.14,16.0
1404,Jared Cook,9.0,MIN,4.75,2.5,31.88,0.0,0.12,15.88
1405,Jared Cook,10.0,CHI,4.56,2.44,32.22,0.0,0.11,15.56
1406,Jared Cook,11.0,BAL,4.7,2.6,32.1,0.0,0.1,14.4
1407,Jared Cook,12.0,CIN,4.82,2.73,34.45,0.0,0.09,14.64
1408,Jared Cook,13.0,ARI,5.17,2.75,33.42,0.0,0.08,15.08
1409,Jared Cook,14.0,DET,4.85,2.62,31.69,0.0,0.08,16.0
1410,Jared Cook,15.0,TB,4.93,2.71,34.0,0.0,0.07,16.36
1411,Jared Cook,16.0,SEA,4.73,2.6,32.07,0.0,0.07,16.73
1412,Jared Cook,17.0,SF,4.69,2.44,30.06,0.0,0.06,16.25
1413,Jared Cook,1.0,JAX,3.0,0.5,3.5,0.0,0.0,12.5
1414,Jared Cook,2.0,MIN,4.0,1.67,12.67,0.0,0.0,12.0
1415,Jared Cook,3.0,DET,3.75,1.5,13.25,0.0,0.0,15.75
1416,Jared Cook,11.0,WAS,5.2,2.4,31.6,0.2,0.2,18.4
1417,Jared Cook,12.0,PHI,4.67,2.17,27.5,0.17,0.17,15.67
1418,Jared Cook,13.0,HOU,4.57,2.29,26.29,0.14,0.14,13.86
1419,Jared Cook,14.0,SEA,4.25,2.12,24.88,0.12,0.12,12.62
1420,Jared Cook,15.0,CHI,4.67,2.56,31.56,0.11,0.11,12.22
1421,Jared Cook,16.0,MIN,4.7,2.6,32.1,0.1,0.1,12.1
1422,Jared Cook,17.0,DET,5.0,2.73,34.27,0.09,0.09,13.45
1423,Jared Cook,1.0,TEN,6.5,4.5,56.0,0.0,0.0,23.0
1424,Jared Cook,2.0,NYJ,6.33,4.33,45.67,0.0,0.0,22.67
1425,Jared Cook,3.0,WAS,6.25,4.25,45.0,0.25,0.0,24.0
1426,Jared Cook,4.0,DEN,6.6,4.0,45.2,0.2,0.0,25.0
1427,Jared Cook,5.0,BAL,6.5,3.83,41.83,0.17,0.17,24.83
1428,Jared Cook,6.0,LAC,6.0,3.57,37.86,0.14,0.14,22.43
1429,Jared Cook,7.0,KC,6.12,3.88,46.5,0.12,0.12,20.5
1430,Jared Cook,8.0,BUF,6.0,3.89,47.67,0.11,0.11,21.0
1431,Jared Cook,9.0,MIA,6.3,4.3,55.5,0.1,0.1,22.1
1432,Jared Cook,11.0,NE,6.18,4.09,53.73,0.09,0.09,21.0
1433,Jared Cook,12.0,DEN,6.08,3.83,49.42,0.08,0.08,21.67
1434,Jared Cook,13.0,NYG,6.0,3.62,46.31,0.08,0.08,22.38
1435,Jared Cook,14.0,KC,6.0,3.71,48.36,0.14,0.07,21.29
1436,Jared Cook,15.0,DAL,5.87,3.6,46.27,0.13,0.07,21.27
1437,Jared Cook,16.0,PHI,5.62,3.44,44.31,0.12,0.06,20.81
1438,Jared Cook,17.0,LAC,5.53,3.41,43.76,0.12,0.06,20.06
1439,Jared Cook,1.0,LAR,8.0,6.0,107.5,0.0,0.0,15.5
1440,Jared Cook,2.0,DEN,6.67,5.33,88.0,0.0,0.0,18.33
1441,Jared Cook,3.0,MIA,6.5,5.25,73.75,0.0,0.0,17.5
1442,Jason Croom,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1443,Jason Croom,1.0,BAL,3.0,2.0,18.0,0.0,0.0,11.0
1444,Jason Croom,2.0,LAC,3.5,2.0,12.5,0.0,0.0,7.0
1445,Jason Croom,3.0,MIN,2.67,1.67,17.0,0.33,0.0,10.33
1446,Jason Witten,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1447,Jason Witten,1.0,NYG,9.0,8.0,60.0,2.0,0.0,31.0
1448,Jason Witten,2.0,PHI,8.5,7.5,58.0,1.0,0.0,21.0
1449,Jason Witten,3.0,ATL,8.33,7.0,60.33,0.67,0.0,23.67
1450,Jason Witten,4.0,NO,7.75,6.25,59.5,0.5,0.0,25.75
1451,Jason Witten,5.0,NE,7.4,6.0,54.2,0.4,0.2,21.6
1452,Jason Witten,7.0,NYG,7.5,6.0,57.33,0.33,0.17,23.17
1453,Jason Witten,8.0,SEA,7.0,5.43,51.43,0.29,0.14,23.0
1454,Jason Witten,9.0,PHI,7.12,5.5,50.38,0.25,0.12,21.5
1455,Jason Witten,10.0,TB,6.89,5.44,49.44,0.22,0.11,21.44
1456,Jason Witten,11.0,MIA,6.5,5.1,47.2,0.2,0.1,20.0
1457,Jason Witten,12.0,CAR,6.45,5.0,46.18,0.18,0.09,19.27
1458,Jason Witten,13.0,WAS,6.67,5.0,46.17,0.17,0.08,19.0
1459,Jason Witten,14.0,GB,6.85,5.0,45.69,0.15,0.08,18.62
1460,Jason Witten,15.0,NYJ,6.71,5.0,45.93,0.14,0.07,17.5
1461,Jason Witten,16.0,BUF,6.4,4.73,43.67,0.13,0.07,16.87
1462,Jason Witten,17.0,WAS,6.5,4.81,44.56,0.19,0.06,16.81
1463,Jason Witten,1.0,NYG,11.0,7.5,62.0,0.5,0.0,18.0
1464,Jason Witten,2.0,WAS,8.67,6.0,58.33,0.33,0.0,21.67
1465,Jason Witten,3.0,CHI,7.0,5.0,50.0,0.25,0.0,18.5
1466,Jason Witten,4.0,SF,7.4,5.4,49.4,0.2,0.0,18.4
1467,Jason Witten,5.0,CIN,7.0,5.0,48.33,0.17,0.0,20.33
1468,Jason Witten,6.0,GB,7.14,4.86,47.43,0.14,0.0,20.43
1469,Jason Witten,8.0,PHI,6.62,4.5,43.5,0.25,0.0,18.12
1470,Jason Witten,9.0,CLE,7.0,4.89,53.56,0.33,0.0,19.56
1471,Jason Witten,10.0,PIT,7.1,5.0,54.1,0.3,0.0,19.3
1472,Jason Witten,11.0,BAL,7.09,5.0,52.55,0.27,0.0,18.45
1473,Jason Witten,12.0,WAS,6.75,4.83,50.92,0.25,0.0,19.33
1474,Jason Witten,14.0,NYG,6.77,4.77,49.0,0.23,0.0,19.38
1475,Jason Witten,15.0,TB,7.0,5.14,49.14,0.21,0.07,19.0
1476,Jason Witten,16.0,DET,6.8,4.93,48.07,0.27,0.07,19.53
1477,Jason Witten,17.0,PHI,6.44,4.69,45.69,0.25,0.06,18.44
1478,Jason Witten,1.0,NYG,5.0,4.0,34.5,0.5,0.0,16.5
1479,Jason Witten,2.0,DEN,7.67,6.0,55.33,0.67,0.0,20.67
1480,Jason Witten,3.0,ARI,6.75,4.75,42.25,0.5,0.0,19.75
1481,Jason Witten,4.0,LAR,5.8,4.0,35.6,0.4,0.0,19.8
1482,Jason Witten,5.0,GB,6.5,4.67,39.83,0.33,0.17,17.33
1483,Jason Witten,7.0,SF,6.14,4.57,41.86,0.43,0.14,17.0
1484,Jason Witten,8.0,WAS,6.0,4.38,40.5,0.38,0.12,18.38
1485,Jason Witten,9.0,KC,5.44,4.0,36.56,0.33,0.11,17.11
1486,Jason Witten,10.0,ATL,5.6,4.3,38.8,0.3,0.1,16.7
1487,Jason Witten,11.0,PHI,5.18,4.0,35.91,0.27,0.09,16.45
1488,Jason Witten,12.0,LAC,5.33,4.25,36.58,0.25,0.08,15.75
1489,Jason Witten,13.0,WAS,5.31,4.0,34.38,0.31,0.08,16.69
1490,Jason Witten,14.0,NYG,5.07,3.79,33.36,0.36,0.07,17.71
1491,Jason Witten,15.0,OAK,5.07,3.8,34.27,0.33,0.07,18.27
1492,Jason Witten,16.0,SEA,5.31,3.88,34.56,0.31,0.06,17.69
1493,Jeff Cumberland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Jeff Cumberland,3.0,PHI,4.0,2.0,10.0,0.0,0.0,11.0
1495,Jeff Cumberland,7.0,NE,3.5,1.5,13.0,0.0,0.0,8.0
1496,Jeff Cumberland,8.0,OAK,3.33,1.33,11.0,0.0,0.0,15.33
1497,Jeff Cumberland,9.0,JAX,3.25,1.25,19.25,0.0,0.0,18.5
1498,Jeff Cumberland,14.0,TEN,2.8,1.0,15.4,0.0,0.0,19.6
1499,Jeff Cumberland,11.0,BUF,1.0,1.0,2.0,0.0,0.0,25.0
1500,Jeff Heuerman,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1501,Jeff Heuerman,3.0,CIN,1.0,1.0,29.0,0.0,0.0,30.0
1502,Jeff Heuerman,4.0,TB,1.0,1.0,24.0,0.0,0.0,22.0
1503,Jeff Heuerman,5.0,ATL,1.0,0.67,16.0,0.0,0.0,23.33
1504,Jeff Heuerman,15.0,NE,1.75,1.0,22.0,0.0,0.0,19.5
1505,Jeff Heuerman,16.0,KC,2.6,1.4,24.0,0.0,0.0,16.6
1506,Jeff Heuerman,17.0,OAK,2.83,1.5,23.5,0.0,0.0,17.83
1507,Jeff Heuerman,1.0,LAC,3.0,1.5,20.5,0.0,0.0,16.0
1508,Jeff Heuerman,2.0,DAL,2.33,1.33,18.67,0.0,0.0,17.67
1509,Jeff Heuerman,6.0,NYG,2.25,1.5,20.0,0.25,0.0,21.0
1510,Jeff Heuerman,8.0,KC,2.2,1.4,18.2,0.2,0.0,18.2
1511,Jeff Heuerman,9.0,PHI,2.0,1.17,15.17,0.17,0.0,17.5
1512,Jeff Heuerman,10.0,NE,2.14,1.14,13.57,0.14,0.0,16.43
1513,Jeff Heuerman,14.0,NYJ,2.12,1.12,12.5,0.12,0.0,17.12
1514,Jeff Heuerman,15.0,IND,2.0,1.11,17.11,0.22,0.0,17.22
1515,Jeff Heuerman,16.0,WAS,2.0,1.0,15.4,0.2,0.0,18.3
1516,Jeff Heuerman,17.0,KC,2.0,1.0,14.82,0.18,0.0,17.27
1517,Jeff Heuerman,1.0,SEA,1.5,1.0,12.0,0.0,0.0,10.0
1518,Jeff Heuerman,2.0,OAK,2.0,1.33,11.33,0.0,0.0,8.67
1519,Jeff Heuerman,3.0,BAL,2.5,1.5,10.25,0.0,0.0,9.25
1520,Jerell Adams,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Jerell Adams,5.0,GB,2.0,2.0,27.0,0.0,0.0,21.0
1522,Jerell Adams,7.0,LAR,1.5,1.5,16.0,0.0,0.0,14.0
1523,Jerell Adams,9.0,PHI,2.33,2.0,18.67,0.0,0.0,10.0
1524,Jerell Adams,10.0,CIN,2.5,2.25,18.5,0.25,0.0,15.0
1525,Jerell Adams,11.0,CHI,2.2,1.8,14.8,0.2,0.0,13.8
1526,Jerell Adams,13.0,PIT,2.33,1.67,14.0,0.17,0.0,14.33
1527,Jerell Adams,14.0,DAL,2.29,1.71,13.57,0.14,0.0,16.86
1528,Jerell Adams,15.0,DET,2.5,1.88,14.12,0.12,0.0,18.12
1529,Jerell Adams,16.0,PHI,2.33,1.78,13.56,0.11,0.0,16.33
1530,Jerell Adams,2.0,DET,1.0,1.0,23.5,0.0,0.0,9.0
1531,Jerell Adams,5.0,LAC,1.0,1.0,19.33,0.0,0.0,8.67
1532,Jerell Adams,6.0,DEN,1.0,1.0,16.0,0.0,0.0,13.75
1533,Jerell Adams,11.0,KC,1.0,1.0,14.0,0.0,0.0,12.4
1534,Jerell Adams,16.0,ARI,1.5,1.5,16.83,0.0,0.0,13.17
1535,Jeremy Sprinkle,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1536,Jeremy Sprinkle,9.0,SEA,1.0,0.0,0.0,0.0,0.0,9.0
1537,Jeremy Sprinkle,11.0,NO,1.0,0.5,3.5,0.5,0.0,5.5
1538,Jermaine Gresham,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1539,Jermaine Gresham,1.0,NO,1.0,1.0,4.0,0.0,0.0,32.0
1540,Jermaine Gresham,2.0,CHI,1.0,1.0,4.5,0.0,0.0,22.5
1541,Jermaine Gresham,3.0,SF,1.67,1.33,14.33,0.0,0.0,18.0
1542,Jermaine Gresham,4.0,LAR,2.0,1.25,12.75,0.0,0.0,20.0
1543,Jermaine Gresham,5.0,DET,1.8,1.0,10.2,0.0,0.0,21.4
1544,Jermaine Gresham,6.0,PIT,1.67,0.83,8.5,0.0,0.0,22.0
1545,Jermaine Gresham,7.0,BAL,2.29,1.29,16.14,0.0,0.0,19.43
1546,Jermaine Gresham,8.0,CLE,2.5,1.38,16.5,0.0,0.0,17.75
1547,Jermaine Gresham,10.0,SEA,2.56,1.44,17.56,0.11,0.0,18.22
1548,Jermaine Gresham,12.0,SF,2.6,1.4,16.7,0.1,0.0,17.3
1549,Jermaine Gresham,13.0,LAR,2.45,1.36,16.36,0.09,0.0,18.09
1550,Jermaine Gresham,16.0,GB,2.42,1.33,15.58,0.08,0.0,17.75
1551,Jermaine Gresham,17.0,SEA,2.46,1.38,17.15,0.08,0.0,18.08
1552,Jermaine Gresham,1.0,NE,3.5,3.0,38.5,0.0,0.0,15.0
1553,Jermaine Gresham,2.0,TB,2.67,2.0,25.67,0.0,0.0,14.67
1554,Jermaine Gresham,3.0,BUF,2.25,1.5,19.25,0.0,0.0,12.5
1555,Jermaine Gresham,4.0,LAR,2.0,1.2,15.4,0.0,0.0,11.4
1556,Jermaine Gresham,5.0,SF,1.83,1.17,13.5,0.0,0.0,12.5
1557,Jermaine Gresham,6.0,NYJ,1.86,1.14,13.57,0.0,0.0,13.86
1558,Jermaine Gresham,7.0,SEA,2.12,1.25,13.75,0.0,0.0,12.62
1559,Jermaine Gresham,8.0,CAR,2.44,1.44,15.78,0.0,0.0,14.33
1560,Jermaine Gresham,10.0,SF,2.8,1.7,18.0,0.0,0.0,14.7
1561,Jermaine Gresham,11.0,MIN,2.73,1.73,19.36,0.09,0.0,14.36
1562,Jermaine Gresham,12.0,ATL,3.33,2.0,20.67,0.17,0.0,15.33
1563,Jermaine Gresham,13.0,WAS,3.54,2.23,23.08,0.15,0.0,16.38
1564,Jermaine Gresham,14.0,MIA,3.79,2.43,24.64,0.14,0.0,17.0
1565,Jermaine Gresham,15.0,NO,3.87,2.47,25.8,0.13,0.0,16.73
1566,Jermaine Gresham,16.0,SEA,3.88,2.44,26.69,0.12,0.0,15.94
1567,Jermaine Gresham,17.0,LAR,3.76,2.29,25.12,0.12,0.0,15.41
1568,Jermaine Gresham,1.0,DET,3.0,1.5,7.5,0.0,0.0,11.5
1569,Jermaine Gresham,3.0,DAL,5.0,2.67,20.67,0.0,0.0,14.67
1570,Jermaine Gresham,4.0,SF,4.5,2.5,18.5,0.0,0.0,14.75
1571,Jermaine Gresham,5.0,PHI,4.0,2.4,18.0,0.0,0.0,14.6
1572,Jermaine Gresham,6.0,TB,3.67,2.33,20.33,0.0,0.0,12.67
1573,Jermaine Gresham,7.0,LAR,3.57,2.14,20.0,0.0,0.0,13.71
1574,Jermaine Gresham,9.0,SF,3.5,2.12,20.38,0.12,0.0,13.88
1575,Jermaine Gresham,10.0,SEA,3.89,2.44,25.22,0.22,0.0,13.33
1576,Jermaine Gresham,11.0,HOU,3.6,2.3,23.7,0.2,0.0,14.7
1577,Jermaine Gresham,12.0,JAX,3.55,2.27,22.73,0.18,0.0,14.36
1578,Jermaine Gresham,13.0,LAR,3.5,2.25,22.25,0.17,0.0,14.83
1579,Jermaine Gresham,14.0,TEN,3.38,2.23,22.62,0.15,0.0,15.15
1580,Jermaine Gresham,16.0,NYG,3.21,2.14,21.29,0.14,0.0,16.29
1581,Jermaine Gresham,17.0,SEA,3.2,2.2,21.47,0.13,0.0,15.8
1582,Jerome Cunningham,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1583,Jerome Cunningham,2.0,ATL,3.0,1.0,3.0,0.0,0.0,29.0
1584,Jerome Cunningham,9.0,TB,2.5,1.5,6.5,0.0,0.0,25.0
1585,Jerome Cunningham,10.0,NE,2.33,1.33,9.67,0.0,0.0,18.33
1586,Jerome Cunningham,12.0,WAS,2.75,1.25,7.75,0.0,0.0,17.75
1587,Jerome Cunningham,15.0,CAR,2.8,1.2,7.6,0.0,0.0,16.6
1588,Jesse James,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1589,Jesse James,9.0,OAK,2.0,2.0,13.0,1.0,0.0,30.0
1590,Jesse James,10.0,CLE,1.5,1.5,7.5,0.5,0.0,18.0
1591,Jesse James,12.0,SEA,1.67,1.33,7.67,0.33,0.0,19.33
1592,Jesse James,13.0,IND,2.5,1.75,13.25,0.25,0.0,20.25
1593,Jesse James,16.0,BAL,2.2,1.6,11.2,0.2,0.0,17.0
1594,Jesse James,1.0,WAS,4.0,3.0,17.0,0.0,0.0,16.5
1595,Jesse James,2.0,CIN,4.33,3.0,21.0,0.33,0.0,21.0
1596,Jesse James,3.0,PHI,4.25,2.75,18.25,0.25,0.0,16.25
1597,Jesse James,4.0,KC,3.8,2.6,17.6,0.4,0.0,14.0
1598,Jesse James,5.0,NYJ,4.5,3.17,21.83,0.5,0.0,15.33
1599,Jesse James,6.0,MIA,4.29,3.0,20.57,0.43,0.0,16.71
1600,Jesse James,7.0,NE,4.0,2.88,20.25,0.38,0.0,15.62
1601,Jesse James,9.0,BAL,4.0,2.78,19.44,0.33,0.0,15.0
1602,Jesse James,10.0,DAL,4.0,2.9,23.4,0.3,0.0,16.7
1603,Jesse James,11.0,CLE,4.0,2.73,21.73,0.27,0.0,18.0
1604,Jesse James,12.0,IND,3.75,2.5,19.92,0.25,0.0,18.42
1605,Jesse James,13.0,NYG,3.77,2.54,20.85,0.23,0.0,18.54
1606,Jesse James,14.0,BUF,3.71,2.43,19.71,0.21,0.0,17.64
1607,Jesse James,15.0,CIN,3.53,2.27,18.4,0.2,0.0,18.47
1608,Jesse James,16.0,BAL,3.62,2.38,20.31,0.19,0.0,17.94
1609,Jesse James,17.0,CLE,3.59,2.35,20.06,0.18,0.0,18.71
1610,Jesse James,1.0,CLE,5.5,4.0,28.5,1.0,0.0,30.5
1611,Jesse James,2.0,MIN,5.33,4.0,28.0,0.67,0.0,20.67
1612,Jesse James,3.0,CHI,5.0,3.5,25.75,0.5,0.0,18.5
1613,Jesse James,4.0,BAL,4.6,3.4,28.6,0.4,0.0,19.6
1614,Jesse James,5.0,JAX,4.67,3.33,27.83,0.33,0.0,18.17
1615,Jesse James,8.0,DET,4.43,3.14,29.86,0.29,0.0,17.86
1616,Jesse James,10.0,IND,4.12,2.75,26.12,0.25,0.0,17.88
1617,Jesse James,11.0,TEN,4.56,3.0,25.56,0.33,0.0,18.0
1618,Jesse James,12.0,GB,4.5,3.0,26.2,0.3,0.0,16.7
1619,Jesse James,13.0,CIN,4.18,2.82,25.0,0.27,0.0,17.27
1620,Jesse James,14.0,BAL,4.83,3.42,31.0,0.25,0.0,17.83
1621,Jesse James,15.0,NE,4.85,3.31,29.15,0.23,0.0,17.23
1622,Jesse James,16.0,HOU,4.57,3.07,27.07,0.21,0.0,17.93
1623,Jesse James,17.0,CLE,4.4,3.0,25.87,0.2,0.0,18.73
1624,Jesse James,1.0,CLE,3.5,2.5,34.5,0.0,0.0,17.0
1625,Jesse James,2.0,KC,4.0,3.33,69.0,0.33,0.0,21.33
1626,Jesse James,3.0,TB,3.25,2.75,53.5,0.25,0.0,24.0
1627,Jim Dray,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1628,Jim Dray,1.0,NYJ,3.0,1.0,13.0,0.0,0.0,3.0
1629,Jim Dray,5.0,BAL,2.0,1.0,10.0,0.0,0.0,3.5
1630,Jim Dray,7.0,LAR,2.0,1.33,10.0,0.0,0.0,11.0
1631,Jim Dray,8.0,ARI,2.0,1.0,7.5,0.0,0.0,13.25
1632,Jim Dray,9.0,CIN,1.8,1.0,8.6,0.0,0.0,14.0
1633,Jim Dray,12.0,BAL,1.67,0.83,7.17,0.0,0.0,12.33
1634,Jim Dray,15.0,SEA,1.86,0.71,6.14,0.0,0.0,13.71
1635,Jimmy Graham,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Jimmy Graham,1.0,LAR,8.0,6.0,51.0,1.0,0.0,26.0
1637,Jimmy Graham,2.0,GB,5.0,3.5,31.0,0.5,0.0,20.0
1638,Jimmy Graham,3.0,CHI,6.0,4.67,48.33,0.67,0.0,17.67
1639,Jimmy Graham,4.0,DET,5.75,4.5,43.5,0.5,0.0,20.0
1640,Jimmy Graham,5.0,CIN,5.6,4.2,40.8,0.4,0.0,19.4
1641,Jimmy Graham,6.0,CAR,6.67,4.83,57.33,0.33,0.0,18.17
1642,Jimmy Graham,7.0,SF,6.43,4.43,53.57,0.29,0.0,16.86
1643,Jimmy Graham,8.0,DAL,6.88,4.75,56.25,0.25,0.0,14.88
1644,Jimmy Graham,10.0,ARI,7.0,4.56,54.56,0.22,0.0,15.44
